1.905566E-4	-1.261433E-4	6.992785E-4	3.276129E-3	3.897197E-3	1.801989E-3	7.381065E-3	-2.719348E-4	4.077475E-3	2.488728E-3	3.794012E-3	5.044331E-4	-2.631236E-3	5.142286E-3	2.318762E-3	7.474320E-3	7.923031E-3	-3.764644E-3	-5.777338E-4	4.219739E-3	4.563107E-3	3.348242E-3	2.742992E-3	4.947157E-3	-3.400010E-3	4.646809E-3	-5.387868E-3	-2.617122E-3	1.904267E-3	-2.869276E-3	-6.357570E-3	-3.802936E-3	-1.265318E-2	-7.794418E-3	-5.069920E-3	-1.143376E-2	-6.021790E-3	-1.431249E-3	-2.369335E-3	-9.126374E-3	-8.863798E-4	-4.824121E-3	-3.983221E-3	-7.487805E-3	-1.405496E-3	-2.187441E-4	7.786457E-4	-3.536613E-3	-2.968687E-3	-4.292049E-3	9.049714E-4	-2.263607E-4	-1.809450E-3	-3.422345E-3	-1.966906E-3	-1.339878E-3	-4.894091E-3	-1.275211E-3	3.779965E-3	4.744922E-3	2.476047E-3	-1.395119E-3	2.682042E-3	7.361165E-4	1.517902E-3	6.171029E-4	-9.109974E-4	-2.491124E-3	-1.683760E-3	1.300398E-4	-5.959127E-4	-1.164842E-3	5.093083E-3	1.239966E-3	-1.536712E-3	-4.255170E-3	-3.751258E-3	2.403287E-4	-7.739262E-4	-2.617880E-3	-1.767983E-3	-1.346884E-3	-3.675965E-3	-2.896262E-3	-1.800726E-3	-1.667796E-3	-2.118537E-3	-2.531111E-3	-4.318819E-3	-3.162475E-3	4.287734E-4	-1.019404E-3	-1.489363E-3	-1.251419E-3	-2.965617E-5	-1.885235E-3	-2.756085E-3	-1.174975E-3	3.290123E-3	1.659259E-3	1.457250E-3	-1.733832E-4	4.391909E-3	2.982821E-3	2.859795E-3	3.151744E-3	2.497266E-4	-1.164198E-3	1.728166E-3	4.635228E-5	-2.019794E-3	1.656099E-4	-1.817319E-3	-8.657985E-4	-1.446696E-3	6.704503E-5	8.746487E-4	-2.227106E-3	-2.052220E-3	-2.494228E-3	4.723959E-4	-1.469860E-3	-1.065358E-3	-2.123648E-3	-1.857206E-3	-6.229183E-4	-7.583641E-4	-1.253835E-3	-4.049879E-4	-9.764035E-4	-1.895323E-3	-1.373916E-3	-3.731026E-3	-1.208326E-3	-7.102822E-4	-1.565158E-3	1.757706E-3	5.957722E-4	-7.754860E-4	1.081543E-3	-1.594241E-3	-4.327340E-4	9.754940E-4	1.695774E-3	2.686978E-3	3.143496E-3	-2.072613E-4	-1.401312E-3	-1.335236E-4	-1.843456E-3	-1.132781E-3	-6.496015E-5	4.234712E-5	-6.885087E-4	1.242498E-3	-5.123255E-4	-1.587139E-4	-1.051946E-3	-1.113026E-3	-1.204399E-3	-1.346416E-3	-1.679873E-3	8.422618E-5	-1.882211E-3	-9.260782E-4	-1.393588E-3	-2.038722E-3	-1.776787E-3	-1.644020E-3	2.989505E-5	-7.158393E-4	-5.630179E-4	-7.155577E-4	-2.402891E-3	-1.867763E-3	-1.655722E-3	-2.691425E-4	-3.908265E-4	6.295266E-5	-2.474825E-3	-1.076205E-3	4.052188E-4	-4.574102E-4	1.684839E-4	5.094495E-5	-5.976679E-4	5.010528E-4	2.790731E-4	-1.242130E-3	-3.463539E-4	-3.457587E-4	2.656750E-4	5.618977E-4	-1.640506E-3	-9.716460E-4	2.570509E-4	3.031404E-4	6.793606E-4	-1.806662E-4	1.732032E-3	-3.656835E-4	-8.313806E-6	-9.043038E-4	3.087128E-5	-3.211604E-4	9.234040E-4	3.502678E-6	-1.070624E-3	-6.683141E-4	-2.877173E-4	2.297726E-5	-1.374928E-3	-1.101053E-3	-1.754596E-3	-1.313195E-3	-1.207279E-3	-1.314118E-3	-1.272598E-3	-1.920786E-4	-1.850795E-3	-1.905639E-3	-1.430166E-3	-1.574303E-3	-8.823782E-4	-9.306688E-4	-1.520755E-3	-1.227638E-3	-1.403642E-3	-1.494574E-3	3.971969E-6	-5.467405E-5	4.002110E-4	2.103092E-5	-8.752633E-4	-2.097532E-4	1.074394E-4	1.777797E-4	1.253069E-4	1.473337E-5	-4.814591E-4	-4.662586E-4	-4.578276E-4	-6.604382E-4	3.016517E-5	1.293000E-4	-1.533846E-6	-6.274563E-4	-1.042451E-4	1.972098E-4	4.443453E-4	3.674749E-5	-2.140128E-6	-2.170658E-4	-1.097661E-3	-4.619453E-4	-6.594081E-4	-2.451680E-4	-3.173543E-4	-9.940142E-4	-1.413117E-3	-1.079929E-3	-1.146868E-3	-1.382483E-3	-3.735785E-4	-1.101878E-3	-6.596090E-4	-5.264705E-4	-7.160065E-4	-8.768328E-4	-8.039378E-4	-8.839511E-4	-1.200068E-3	-6.550617E-4	-9.207156E-4	-8.648038E-4	-6.623968E-4	-6.919497E-4	-8.468167E-4	-7.400720E-4	-1.961676E-4	-7.292506E-4	-8.911105E-4	-1.071016E-3	-5.432594E-4	-1.001518E-3	-4.443213E-4	-6.658985E-4	-4.429138E-4	-5.225682E-4	-5.172788E-4	-3.623108E-4	-3.970768E-4	-1.245097E-4	-2.779925E-4	-5.376545E-4	-5.830665E-4	-5.680501E-4	-4.328395E-4	-4.929099E-4	-4.992235E-4	-7.083749E-4	-5.148475E-4	-3.402370E-4	-7.684392E-4	-8.206882E-4	-9.479611E-4	-7.195229E-4	-6.607791E-4	-7.903856E-4	-8.457910E-4	-8.991282E-4	-8.271357E-4	-7.847141E-4	-7.495108E-4	-8.330933E-4	-7.665805E-4	-7.192397E-4	-7.240444E-4	-5.401711E-4	-5.260560E-4	-6.026855E-4	-6.071454E-4	-7.388239E-4	-6.518711E-4	-7.835510E-4	-5.186901E-4	-5.604660E-4	-5.505469E-4	-5.365185E-4	-5.943961E-4	-5.863026E-4	-4.997263E-4	-3.968168E-4	-4.773567E-4	-5.122239E-4	-5.324113E-4	-5.112449E-4	-4.893637E-4	-4.867615E-4	-5.773741E-4	-5.923488E-4	-4.239386E-4	-5.442932E-4	-6.377427E-4	-5.557389E-4	-5.163421E-4	-4.274302E-4	-4.884378E-4	-5.132586E-4	-6.169102E-4	-4.957457E-4	-4.581556E-4	-5.323291E-4	-5.606437E-4	-5.338478E-4	-5.721123E-4	-5.595420E-4	-5.570267E-4	-5.059887E-4	-5.759355E-4	-6.045233E-4	-4.657986E-4	-5.255693E-4	-4.600844E-4	-5.706062E-4	-5.475456E-4	-4.954618E-4	-5.340047E-4	-4.601574E-4	-4.422049E-4	-3.874322E-4	-4.321864E-4	-4.068731E-4	-4.257453E-4	-4.643769E-4	-4.637312E-4	-5.387442E-4	-5.020774E-4	-4.960544E-4	-4.102905E-4	-3.853443E-4	-4.039429E-4	-4.121704E-4	-4.276142E-4	-4.660278E-4	-4.417384E-4	-4.396837E-4	-4.280989E-4	-4.767938E-4	-4.227698E-4	-4.062234E-4	-3.968424E-4	-4.105470E-4	-4.310090E-4	-4.734696E-4	-4.003007E-4	-4.513873E-4	-4.143622E-4	-4.130453E-4	-4.220904E-4	-4.229171E-4	-4.115315E-4	-4.408036E-4	-4.505747E-4	-4.077399E-4	-4.234601E-4	-4.167722E-4	-3.963188E-4	-3.741521E-4	-3.647690E-4	-3.512165E-4	-3.618538E-4	-3.921359E-4	-3.753149E-4	-3.398391E-4	-3.599757E-4	-3.168977E-4	-3.420430E-4	-3.512426E-4	-3.351515E-4	-3.076942E-4	-3.195195E-4	-2.957694E-4	-3.249974E-4	-3.081621E-4	-2.900935E-4	-3.166124E-4	-3.352487E-4	-3.102995E-4	-3.534806E-4	-3.419614E-4	-3.008642E-4	-3.148586E-4	-3.351069E-4	-3.407884E-4	-3.649263E-4	-3.232624E-4	-2.914217E-4	-3.012907E-4	-3.013964E-4	-3.244924E-4	-3.209131E-4	-3.299557E-4	-2.940312E-4	-3.074906E-4	-3.074436E-4	-3.218698E-4	-3.341331E-4	-3.023315E-4	-3.001647E-4	-2.864452E-4	-2.891768E-4	-2.832218E-4	-2.833550E-4	-2.705159E-4	-2.800211E-4	-2.988994E-4	-2.777608E-4	-2.839280E-4	-2.713188E-4	-3.029179E-4	-2.969176E-4	-2.929016E-4	-2.899274E-4	-2.841945E-4	-2.800616E-4	-3.074512E-4	-2.689600E-4	-2.519220E-4	-2.355749E-4	-2.356955E-4	-2.550779E-4	-2.484787E-4	-2.522589E-4	-2.460849E-4	-2.510582E-4	-2.596971E-4	-2.598056E-4	-2.631923E-4	-2.515531E-4	-2.461598E-4	-2.443364E-4	-2.438966E-4	-2.564453E-4	-2.514081E-4	-2.330717E-4	-2.375186E-4	-2.389090E-4	-2.428413E-4	-2.543059E-4	-2.281598E-4	-2.254208E-4	-2.201890E-4	-2.399634E-4	-2.420915E-4	-2.462123E-4	-2.631544E-4	-2.535170E-4	-2.534323E-4	-2.464927E-4	-2.388471E-4	-2.284583E-4	-2.277141E-4	-2.254349E-4	-2.184272E-4	-2.161118E-4	-2.266765E-4	-2.297022E-4	-2.275315E-4	-2.200928E-4	-2.274836E-4	-2.285829E-4	-2.231085E-4	-2.101299E-4	-2.081774E-4	-2.051924E-4	-2.098100E-4	-1.999250E-4	-2.096175E-4	-1.937492E-4	-2.086097E-4	-2.108836E-4	-2.078658E-4	-1.988000E-4	-1.946215E-4	-1.846278E-4	-1.925609E-4	-1.912900E-4	-2.020116E-4	-1.880979E-4	-1.876922E-4	-1.985547E-4	-1.966880E-4	-1.894051E-4	-1.942884E-4	-1.952578E-4	-1.822046E-4	-1.879355E-4	-1.815177E-4	-1.890375E-4	-1.802551E-4	-1.899599E-4	-1.960477E-4	-1.804140E-4	-1.799818E-4	-1.773957E-4	-1.951400E-4	-1.882782E-4	-1.892135E-4	-1.736782E-4	-1.659965E-4	-1.449849E-4	-1.557343E-4	-1.750153E-4	-1.846431E-4	-1.736345E-4	-1.831440E-4	-1.767528E-4	-1.654254E-4	-1.583993E-4	-1.727739E-4	-1.683866E-4	-1.680160E-4	-1.655708E-4	-1.622514E-4	-1.660959E-4	-1.673774E-4	-1.640433E-4	-1.602710E-4	-1.632062E-4	-1.461653E-4	-1.473401E-4	-1.510367E-4	-1.585270E-4	-1.528590E-4	-1.368088E-4	-1.384629E-4	-1.582954E-4	-1.572676E-4	-1.531667E-4	-1.537416E-4	-1.590398E-4	-1.554584E-4	-1.717156E-4	-1.644205E-4	-1.564181E-4	-1.516916E-4	-1.537460E-4	-1.490248E-4	-1.500413E-4	-1.468825E-4	-1.381726E-4	-1.398512E-4	-1.369682E-4	-1.448239E-4	-1.282973E-4	-1.331703E-4	-1.509001E-4	-1.518875E-4	-1.406396E-4	-1.556737E-4	-1.467958E-4	-1.609455E-4	-1.449322E-4	-1.389593E-4	-1.341483E-4	-1.379861E-4	-1.315776E-4	-1.414289E-4	-1.474785E-4	-1.368976E-4	-1.258732E-4	-1.285618E-4	-1.327624E-4	-1.273941E-4	-1.438239E-4	-1.303013E-4	-1.163510E-4	-1.267952E-4	-1.441242E-4	-1.505920E-4	-1.480657E-4	-1.416808E-4	-1.187926E-4	-1.234039E-4	-1.118404E-4	-1.263761E-4	-1.159830E-4	-1.127814E-4	-1.116222E-4	-1.159843E-4	-1.311878E-4	-1.191809E-4	-1.293041E-4	-1.131046E-4	-1.028503E-4	-1.233497E-4	-1.199728E-4	-1.087004E-4	-9.886481E-5	-9.777504E-5	-1.153102E-4	-1.060147E-4	-1.044503E-4	-1.100019E-4	-1.074678E-4	-1.107830E-4	-1.178375E-4	-1.092476E-4	-1.077814E-4	-9.846884E-5	-1.077963E-4	-1.110465E-4	-1.067086E-4	-1.058981E-4	-1.090825E-4	-1.055567E-4	-9.974738E-5	-9.948176E-5	-9.452889E-5	-8.713238E-5	-8.599262E-5	-9.695069E-5	-9.595616E-5	-9.763947E-5	-8.901264E-5	-8.667241E-5	-8.961086E-5	-9.062229E-5	-9.803829E-5	-9.488294E-5	-9.855274E-5	-8.868769E-5	-8.939515E-5	-7.753837E-5	-8.673381E-5	-1.006234E-4	-9.378877E-5	-9.655237E-5	-7.527210E-5	-8.437881E-5	-8.749980E-5	-9.164913E-5	-8.711185E-5	-9.252259E-5	-8.807418E-5	-8.602172E-5	-6.963088E-5	-7.072275E-5	-8.205346E-5	-9.936996E-5	-8.271542E-5	-7.202641E-5	-7.543135E-5	-7.820224E-5	-7.231273E-5	-5.919314E-5	-7.561774E-5	-7.636938E-5	-7.989691E-5	-7.098131E-5	-6.175906E-5	-6.249168E-5	-7.044890E-5	-8.070962E-5	-5.664714E-5	-7.737642E-5	-6.665727E-5	-6.324178E-5	-5.685394E-5	-6.199173E-5	-6.886516E-5	-6.264550E-5	-5.461566E-5	-5.983766E-5	-6.018605E-5	-6.023219E-5	-6.167219E-5	-7.208735E-5	-8.277626E-5	-7.994862E-5	-5.927506E-5	-6.232711E-5	-6.242904E-5	-7.813037E-5	-8.225693E-5	-5.097291E-5	-6.130085E-5	-6.756050E-5	-5.703604E-5	-4.907315E-5	-6.292432E-5	-5.709620E-5	-4.087393E-5	-5.019814E-5	-4.434245E-5	-3.430127E-5	-5.008963E-5	-4.793721E-5	-2.494231E-5	-3.554174E-5	-1.962803E-5	-2.069711E-5	-3.464742E-5	-2.780059E-5	-3.903476E-5	-3.849539E-5	-1.819034E-5	-2.672799E-5	-2.307662E-5	-2.587053E-5	-4.451419E-5	-2.713765E-5	-1.524145E-5	-3.116253E-5	-4.377233E-5	-4.230573E-5	-5.570925E-5	-5.026860E-5	-2.967235E-5	-4.756552E-5	-5.562489E-5	-4.798524E-5	-5.694596E-5	-4.246940E-5	-4.238927E-5	-2.513179E-5	-2.892471E-5	-8.113160E-6	-2.805786E-5	-3.633940E-5	-3.754168E-5	-1.763050E-5	-4.186543E-5	-3.031541E-5	-2.549717E-5	-4.559554E-5	-4.964257E-5	-1.303402E-5	-1.276887E-5	-2.372134E-5	1.123793E-5	-5.579104E-6	-8.943386E-6	-4.249587E-6	-1.044137E-5	1.197723E-5	2.089745E-5	-3.890168E-6	-8.909669E-7	1.460721E-5	2.328129E-5	4.757946E-6	2.566865E-5	2.771045E-5	8.484069E-6	4.797374E-6	2.307627E-5	4.074062E-5	4.789993E-6	6.565069E-6	3.387670E-6	3.852452E-6	2.125824E-5	1.341119E-5	7.436810E-6	4.576100E-5	6.593868E-5	3.146590E-5	5.094640E-5	4.396639E-5	-3.082100E-6	3.688837E-6	1.835598E-5	2.205858E-5	5.405228E-5	1.348489E-5	2.047036E-5	6.966511E-5	4.349951E-5	2.941890E-5	1.911958E-5	-1.574620E-6	5.010955E-5	4.740819E-5	6.316979E-5	5.699060E-5	4.256398E-5	7.079314E-5	5.091635E-5	4.238151E-5	6.223834E-5	7.141059E-5	9.451836E-5	6.804967E-5	7.293490E-5	7.235920E-5	9.944750E-5	8.649703E-5	7.283608E-5	9.846135E-5	7.429118E-5	7.677142E-5	8.038989E-5	8.490617E-5	9.250916E-5	7.363327E-5	1.057963E-4	6.443443E-5	8.690387E-5	9.151629E-5	1.082719E-4	9.857876E-5	7.036711E-5	1.045987E-4	8.520432E-5	9.563875E-5	1.213162E-4	1.089900E-4	1.102668E-4	8.446958E-5	8.789542E-5	8.743899E-5	9.945213E-5	8.564786E-5	6.558177E-5	8.732210E-5	1.689553E-4	1.515348E-4	9.684849E-5	1.366262E-4	1.889787E-4	1.433018E-4	1.432800E-4	1.516607E-4	1.943531E-4	2.247460E-4	1.626646E-4	1.499078E-4	2.047723E-4	1.856898E-4	1.982343E-4	1.470978E-4	9.307316E-5	1.432159E-4	1.445674E-4	2.552885E-4	2.043674E-4	2.102141E-4	1.612185E-4	1.976555E-4	2.219722E-4	2.122234E-4	1.694780E-4	1.152448E-4	1.424237E-4	2.295433E-4	2.706575E-4	2.844589E-4	1.874140E-4	2.182242E-4	1.276774E-4	2.007207E-4	2.677266E-4	2.689421E-4	1.801441E-4	2.555380E-4	1.863448E-4	1.200077E-4	2.463754E-4	2.405762E-4	2.391421E-4	2.160932E-4	1.655018E-4	2.211945E-4	1.725043E-4	1.674474E-4	2.116642E-4	1.902250E-4	2.387193E-4	2.281658E-4	2.026292E-4	2.815281E-4	1.782804E-4	2.789070E-4	2.347610E-4	2.541992E-4	3.830745E-4	3.121714E-4	2.801556E-4	2.884599E-4	2.792784E-4	2.245812E-4	1.885013E-4	3.018554E-4	3.169340E-4	2.632031E-4	3.575276E-4	4.028773E-4	3.790890E-4	2.751239E-4	1.956892E-4	2.210993E-4	2.848085E-4	1.185556E-4	2.823537E-4	2.094192E-4	3.461152E-4	1.671818E-4	2.822842E-4	2.368009E-4	1.776149E-4	1.744917E-4	2.199134E-4	2.878392E-4	2.118578E-4	9.389178E-5	2.606165E-4	3.305378E-4	2.123067E-4	2.649728E-4	1.135658E-4	3.188323E-4	2.402900E-4	2.664639E-4	2.742711E-4	2.763779E-4	5.630486E-5	4.339130E-5	2.783366E-4	5.761204E-5	8.723596E-5	1.838604E-4	7.421932E-5	2.104014E-4	1.794494E-4	-2.691325E-5	1.025435E-4	8.820435E-5	1.508141E-4	1.051593E-4	1.753132E-4	2.350197E-4	2.747157E-4	2.232611E-4	1.490804E-4	-2.023320E-5	-1.392682E-4	-4.191744E-5	6.172236E-5	4.954924E-5	2.553444E-5	-1.574576E-4	-1.014533E-5	-9.491256E-6	4.596382E-5	-1.421916E-4	-1.917538E-4	-2.951472E-4	3.467975E-5	1.178457E-4	4.519926E-5	-2.547663E-4	-2.372756E-4	-2.050481E-4	6.224877E-5	-3.743258E-5	-7.144160E-5	1.382314E-4	3.447394E-4	-3.648547E-5	-3.511739E-4	-1.446835E-4	1.248458E-4	4.349829E-4	-6.224744E-5	3.376083E-4	3.178737E-4	3.877859E-4	-1.750174E-4	1.618716E-4	5.606051E-4	3.679850E-4	2.490042E-4
